_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,category,category:confidence,image_broken,image_broken:confidence,category_gold,image_broken_gold,image_url,number,tag_1,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,val_1,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9
716865820,FALSE,finalized,3,5/7/15 9:23,49542-758449,0.6562,,1,,,https://t.pimg.jp/005/694/083/1/5694083.jpg,5694083,shorthair,,,,,,,,,short hair,short-hair,,,,,,,49542-717463,,,,,,,,,49542-681838,49542-758449,,,,,,
716865821,FALSE,finalized,3,5/7/15 10:46,24042-804417,0.6667,,1,,,https://t.pimg.jp/005/700/572/1/5700572.jpg,5700572,block,,,,,,,,,bricks,building block,building blocks,,,,,,24042-684673,,,,,,,,,24042-685144,24042-685322,24042-804417,,,,,
716865822,FALSE,finalized,3,5/7/15 13:45,24042-685144,0.3548,,1,,,https://t.pimg.jp/005/709/043/1/5709043.jpg,5709043,block,,,,,,,,,bricks,building block,building blocks,,,,,,24042-684673,,,,,,,,,24042-685144,24042-685322,24042-804417,,,,,
716865824,FALSE,finalized,3,5/7/15 9:22,6720-680387,1,,1,,,https://t.pimg.jp/005/710/018/1/5710018.jpg,5710018,confidence,,,,,,,,,faith,reliance,trust,,,,,,6720-680387,,,,,,,,,6720-690074,6720-713132,6720-704956,,,,,
716865825,FALSE,finalized,3,5/7/15 13:48,53179-690205,0.6562,,1,,,https://t.pimg.jp/005/714/048/1/5714048.jpg,5714048,corpulence,,,,,,,,,fatness,obesity,,,,,,,53179-742823,,,,,,,,,53179-690205,53179-708039,,,,,,
716865826,FALSE,finalized,3,5/7/15 11:29,53179-708039,0.6774,,1,,,https://t.pimg.jp/005/715/557/1/5715557.jpg,5715557,corpulence,,,,,,,,,fatness,obesity,,,,,,,53179-742823,,,,,,,,,53179-690205,53179-708039,,,,,,
716865827,FALSE,finalized,3,5/7/15 11:29,23549-689307,0.6786,,1,,,https://t.pimg.jp/005/717/476/1/5717476.jpg,5717476,aubergine,,,,,,,,,eggplant,,,,,,,,23549-683611,,,,,,,,,23549-689307,,,,,,,
716865828,FALSE,finalized,3,5/7/15 11:31,411-773429,1,,1,,,https://t.pimg.jp/005/722/446/1/5722446.jpg,5722446,middle east,,,,,,,,,middle-east,middle eastern,,,,,,,411-695899,,,,,,,,,411-773429,411-711001,,,,,,
716865829,FALSE,finalized,3,5/7/15 13:40,7289-764678,1,,1,,,https://t.pimg.jp/005/723/897/1/5723897.jpg,5723897,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716865830,FALSE,finalized,3,5/7/15 11:48,19544-696944,1,,1,,,https://t.pimg.jp/005/723/897/1/5723897.jpg,5723897,eats,,,,,,,,,food,foodstuff,nourishing,,,,,,19544-689226,,,,,,,,,19544-680754,19544-690822,19544-696944,,,,,
716865831,FALSE,finalized,3,5/7/15 10:45,18057-705952,1,,1,,,https://t.pimg.jp/005/724/527/1/5724527.jpg,5724527,investigate,,,,,,,,,wash,washing,,,,,,,18057-693794,,,,,,,,,18057-705942,18057-705952,,,,,,
716865832,FALSE,finalized,3,5/7/15 14:10,12344-686781,1,,1,,,https://t.pimg.jp/005/726/597/1/5726597.jpg,5726597,coffeecup,,,,,,,,,coffee cup,,,,,,,,12344-686791,,,,,,,,,12344-686781,,,,,,,
716865833,FALSE,finalized,3,5/7/15 9:24,3129-682123,1,,1,,,https://t.pimg.jp/005/737/239/1/5737239.jpg,5737239,earthenware pot,,,,,,,,,jar,jug,tortoise,turtle,urn,vase,vat,,3129-728835,,,,,,,,,3129-693945,3129-694068,3129-704613,3129-682123,3129-705432,3129-705536,3129-705541,
716865834,FALSE,finalized,3,5/7/15 9:09,53179-690205,1,,1,,,https://t.pimg.jp/005/737/860/1/5737860.jpg,5737860,corpulence,,,,,,,,,fatness,obesity,,,,,,,53179-742823,,,,,,,,,53179-690205,53179-708039,,,,,,
716865835,FALSE,finalized,3,5/7/15 11:48,21436-706735,1,,1,,,https://t.pimg.jp/005/738/217/1/5738217.jpg,5738217,cry,,,,,,,,,cry out,scream,screaming,shout,shouting,yell,yelling,,21436-687786,,,,,,,,,21436-687787,21436-679473,21436-679474,21436-679491,21436-679492,21436-679633,21436-706735,
716865836,FALSE,finalized,3,5/7/15 9:21,24042-684673,1,,1,,,https://t.pimg.jp/005/753/129/1/5753129.jpg,5753129,block,,,,,,,,,bricks,building block,building blocks,,,,,,24042-684673,,,,,,,,,24042-685144,24042-685322,24042-804417,,,,,
716865837,FALSE,finalized,3,5/7/15 12:03,1431-683438,0.6667,,1,,,https://t.pimg.jp/005/762/570/1/5762570.jpg,5762570,ascending,,,,,,,,,climbing,promotion,rise,rising,,,,,1431-683438,,,,,,,,,1431-686619,1431-681614,1431-700385,1431-700389,,,,
716865838,FALSE,finalized,3,5/7/15 9:20,24042-685322,0.6875,,1,,,https://t.pimg.jp/005/762/570/1/5762570.jpg,5762570,block,,,,,,,,,bricks,building block,building blocks,,,,,,24042-684673,,,,,,,,,24042-685144,24042-685322,24042-804417,,,,,
716865839,FALSE,finalized,3,5/7/15 9:00,8699-690173,1,,1,,,https://t.pimg.jp/005/765/442/1/5765442.jpg,5765442,fast food,,,,,,,,,fast-food,,,,,,,,8699-690173,,,,,,,,,8699-690177,,,,,,,
716865840,FALSE,finalized,3,5/7/15 12:22,2617-702232,0.6667,,1,,,https://t.pimg.jp/005/765/933/1/5765933.jpg,5765933,nose,,,,,,,,,snout,,,,,,,,2617-696902,,,,,,,,,2617-702232,,,,,,,
716865841,FALSE,finalized,3,5/7/15 11:27,18057-705952,0.6667,,1,,,https://t.pimg.jp/005/773/429/1/5773429.jpg,5773429,investigate,,,,,,,,,wash,washing,,,,,,,18057-693794,,,,,,,,,18057-705942,18057-705952,,,,,,
716865842,FALSE,finalized,3,5/7/15 9:00,61772-680484,0.6452,,1,,,https://t.pimg.jp/005/780/097/1/5780097.jpg,5780097,be glad,,,,,,,,,delighted,happy,pleased,,,,,,61772-1032005,,,,,,,,,61772-680484,61772-678986,61772-681560,,,,,
716865843,FALSE,finalized,3,5/7/15 9:50,19544-680754,0.6944,,1,,,https://t.pimg.jp/005/783/027/1/5783027.jpg,5783027,eats,,,,,,,,,food,foodstuff,nourishing,,,,,,19544-689226,,,,,,,,,19544-680754,19544-690822,19544-696944,,,,,
716865844,FALSE,finalized,3,5/7/15 10:54,49542-717463,0.6774,,1,,,https://t.pimg.jp/005/783/604/1/5783604.jpg,5783604,shorthair,,,,,,,,,short hair,short-hair,,,,,,,49542-717463,,,,,,,,,49542-681838,49542-758449,,,,,,
716865845,FALSE,finalized,3,5/7/15 10:32,12344-686791,0.6667,,1,,,https://t.pimg.jp/005/783/743/1/5783743.jpg,5783743,coffeecup,,,,,,,,,coffee cup,,,,,,,,12344-686791,,,,,,,,,12344-686781,,,,,,,
716865846,FALSE,finalized,3,5/7/15 9:10,16296-2059942,0.6774,,1,,,https://t.pimg.jp/005/784/802/1/5784802.jpg,5784802,childish,,,,,,,,,little,very young,,,,,,,16296-679114,,,,,,,,,16296-681159,16296-2059942,,,,,,
716865847,FALSE,finalized,3,5/7/15 15:05,12344-686791,1,,1,,,https://t.pimg.jp/005/785/395/1/5785395.jpg,5785395,coffeecup,,,,,,,,,coffee cup,,,,,,,,12344-686791,,,,,,,,,12344-686781,,,,,,,
716865848,FALSE,finalized,3,5/7/15 10:17,12344-686781,1,,1,,,https://t.pimg.jp/005/794/102/1/5794102.jpg,5794102,coffeecup,,,,,,,,,coffee cup,,,,,,,,12344-686791,,,,,,,,,12344-686781,,,,,,,
716865849,FALSE,finalized,3,5/7/15 10:06,none,0.3438,,1,,,https://t.pimg.jp/005/794/676/1/5794676.jpg,5794676,block,,,,,,,,,bricks,building block,building blocks,,,,,,24042-684673,,,,,,,,,24042-685144,24042-685322,24042-804417,,,,,
716865850,FALSE,finalized,3,5/7/15 9:36,16296-681159,0.6452,,1,,,https://t.pimg.jp/005/795/188/1/5795188.jpg,5795188,childish,,,,,,,,,little,very young,,,,,,,16296-679114,,,,,,,,,16296-681159,16296-2059942,,,,,,
716865851,FALSE,finalized,3,5/7/15 9:08,120000-679315,1,,1,,,https://t.pimg.jp/005/796/567/1/5796567.jpg,5796567,lab,,,,,,,,,laboratories,laboratory,seminar room,study room,,,,,120000-694365,,,,,,,,,120000-715025,120000-679315,120000-872951,120000-802865,,,,
716865853,FALSE,finalized,3,5/7/15 13:46,1020-1585215,1,,1,,,https://t.pimg.jp/005/797/163/1/5797163.jpg,5797163,place of scenic beauty,,,,,,,,,scenic spot,the sights,,,,,,,1020-1585215,,,,,,,,,1020-864402,1020-1585216,,,,,,
716865854,FALSE,finalized,3,5/7/15 10:45,none,0.3333,,1,,,https://t.pimg.jp/005/799/265/1/5799265.jpg,5799265,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716865855,FALSE,finalized,3,5/7/15 9:38,49542-717463,0.6774,,1,,,https://t.pimg.jp/005/800/736/1/5800736.jpg,5800736,shorthair,,,,,,,,,short hair,short-hair,,,,,,,49542-717463,,,,,,,,,49542-681838,49542-758449,,,,,,
716865856,FALSE,finalized,3,5/7/15 9:50,21436-679492,1,,1,,,https://t.pimg.jp/005/816/446/1/5816446.jpg,5816446,cry,,,,,,,,,cry out,scream,screaming,shout,shouting,yell,yelling,,21436-687786,,,,,,,,,21436-687787,21436-679473,21436-679474,21436-679491,21436-679492,21436-679633,21436-706735,
716865857,FALSE,finalized,3,5/7/15 11:51,61772-681560,1,,1,,,https://t.pimg.jp/005/818/812/1/5818812.jpg,5818812,be glad,,,,,,,,,delighted,happy,pleased,,,,,,61772-1032005,,,,,,,,,61772-680484,61772-678986,61772-681560,,,,,
716865858,FALSE,finalized,3,5/7/15 10:04,21436-679491,0.6786,,1,,,https://t.pimg.jp/005/838/786/1/5838786.jpg,5838786,cry,,,,,,,,,cry out,scream,screaming,shout,shouting,yell,yelling,,21436-687786,,,,,,,,,21436-687787,21436-679473,21436-679474,21436-679491,21436-679492,21436-679633,21436-706735,
716865859,FALSE,finalized,3,5/7/15 11:54,7289-697827,0.6875,,1,,,https://t.pimg.jp/005/867/328/1/5867328.jpg,5867328,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716865860,FALSE,finalized,3,5/7/15 9:57,23549-683611,1,,1,,,https://t.pimg.jp/005/868/064/1/5868064.jpg,5868064,aubergine,,,,,,,,,eggplant,,,,,,,,23549-683611,,,,,,,,,23549-689307,,,,,,,
716865861,FALSE,finalized,3,5/7/15 9:51,1431-700389,0.6667,,1,,,https://t.pimg.jp/005/868/590/1/5868590.jpg,5868590,ascending,,,,,,,,,climbing,promotion,rise,rising,,,,,1431-683438,,,,,,,,,1431-686619,1431-681614,1431-700385,1431-700389,,,,
716865862,FALSE,finalized,3,5/7/15 14:57,19544-690822,1,,1,,,https://t.pimg.jp/005/869/612/1/5869612.jpg,5869612,eats,,,,,,,,,food,foodstuff,nourishing,,,,,,19544-689226,,,,,,,,,19544-680754,19544-690822,19544-696944,,,,,
716865863,FALSE,finalized,3,5/7/15 10:48,61772-678986,1,,1,,,https://t.pimg.jp/005/872/495/1/5872495.jpg,5872495,be glad,,,,,,,,,delighted,happy,pleased,,,,,,61772-1032005,,,,,,,,,61772-680484,61772-678986,61772-681560,,,,,
716865864,FALSE,finalized,3,5/7/15 10:06,none,1,,1,,,https://t.pimg.jp/005/892/560/1/5892560.jpg,5892560,drawing,,,,,,,,,drawn,draws,painting,,,,,,71787-688928,,,,,,,,,71787-688936,71787-688937,71787-697719,,,,,
716865865,FALSE,finalized,3,5/7/15 10:54,71787-697719,1,,1,,,https://t.pimg.jp/005/892/612/1/5892612.jpg,5892612,drawing,,,,,,,,,drawn,draws,painting,,,,,,71787-688928,,,,,,,,,71787-688936,71787-688937,71787-697719,,,,,
716865866,FALSE,finalized,3,5/7/15 11:32,71787-697719,1,,1,,,https://t.pimg.jp/005/901/534/1/5901534.jpg,5901534,drawing,,,,,,,,,drawn,draws,painting,,,,,,71787-688928,,,,,,,,,71787-688936,71787-688937,71787-697719,,,,,
716865867,FALSE,finalized,3,5/7/15 9:06,71787-697719,1,,1,,,https://t.pimg.jp/005/901/536/1/5901536.jpg,5901536,drawing,,,,,,,,,drawn,draws,painting,,,,,,71787-688928,,,,,,,,,71787-688936,71787-688937,71787-697719,,,,,
716865868,FALSE,finalized,3,5/7/15 13:20,10767-706436,1,,1,,,https://t.pimg.jp/005/921/673/1/5921673.jpg,5921673,wire,,,,,,,,,wires,,,,,,,,10767-706428,,,,,,,,,10767-706436,,,,,,,
716865869,FALSE,finalized,3,5/7/15 12:07,24042-804417,0.6873,,1,,,https://t.pimg.jp/005/922/832/1/5922832.jpg,5922832,block,,,,,,,,,bricks,building block,building blocks,,,,,,24042-684673,,,,,,,,,24042-685144,24042-685322,24042-804417,,,,,
716865870,FALSE,finalized,3,5/7/15 12:31,6513-707268,0.6667,,1,,,https://t.pimg.jp/005/929/734/1/5929734.jpg,5929734,mail,,,,,,,,,post,postal service,,,,,,,6513-681207,,,,,,,,,6513-681582,6513-707268,,,,,,
716865871,FALSE,finalized,3,5/7/15 13:29,24042-804417,0.6774,,1,,,https://t.pimg.jp/005/932/259/1/5932259.jpg,5932259,block,,,,,,,,,bricks,building block,building blocks,,,,,,24042-684673,,,,,,,,,24042-685144,24042-685322,24042-804417,,,,,
716865872,FALSE,finalized,3,5/7/15 9:33,19855-702258,1,,1,,,https://t.pimg.jp/005/932/302/1/5932302.jpg,5932302,snowflake,,,,,,,,,snowflakes,,,,,,,,19855-681890,,,,,,,,,19855-702258,,,,,,,
716865873,FALSE,finalized,3,5/7/15 8:59,none,0.6774,,1,,,https://t.pimg.jp/005/935/809/1/5935809.jpg,5935809,lab,,,,,,,,,laboratories,laboratory,seminar room,study room,,,,,120000-694365,,,,,,,,,120000-715025,120000-679315,120000-872951,120000-802865,,,,
716865874,FALSE,finalized,3,5/7/15 10:17,19855-702258,1,,1,,,https://t.pimg.jp/005/935/837/1/5935837.jpg,5935837,snowflake,,,,,,,,,snowflakes,,,,,,,,19855-681890,,,,,,,,,19855-702258,,,,,,,
716865875,FALSE,finalized,3,5/7/15 12:05,7289-697827,1,,1,,,https://t.pimg.jp/005/937/317/1/5937317.jpg,5937317,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716865876,FALSE,finalized,3,5/7/15 10:47,24042-804417,0.6774,,1,,,https://t.pimg.jp/005/937/367/1/5937367.jpg,5937367,block,,,,,,,,,bricks,building block,building blocks,,,,,,24042-684673,,,,,,,,,24042-685144,24042-685322,24042-804417,,,,,
716865877,FALSE,finalized,3,5/7/15 10:10,1431-683438,1,,1,,,https://t.pimg.jp/005/955/628/1/5955628.jpg,5955628,ascending,,,,,,,,,climbing,promotion,rise,rising,,,,,1431-683438,,,,,,,,,1431-686619,1431-681614,1431-700385,1431-700389,,,,
716865878,FALSE,finalized,3,5/7/15 9:36,16296-2059942,1,,1,,,https://t.pimg.jp/005/957/171/1/5957171.jpg,5957171,childish,,,,,,,,,little,very young,,,,,,,16296-679114,,,,,,,,,16296-681159,16296-2059942,,,,,,
716865879,FALSE,finalized,3,5/7/15 10:58,16296-679114,1,,1,,,https://t.pimg.jp/005/957/245/1/5957245.jpg,5957245,childish,,,,,,,,,little,very young,,,,,,,16296-679114,,,,,,,,,16296-681159,16296-2059942,,,,,,
716865880,FALSE,finalized,3,5/7/15 13:14,No data available,0.6667,,1,,,https://t.pimg.jp/005/961/341/1/5961341.jpg,5961341,earthenware pot,,,,,,,,,jar,jug,tortoise,turtle,urn,vase,vat,,3129-728835,,,,,,,,,3129-693945,3129-694068,3129-704613,3129-682123,3129-705432,3129-705536,3129-705541,
716865881,FALSE,finalized,3,5/7/15 9:33,8699-690173,1,,1,,,https://t.pimg.jp/005/961/842/1/5961842.jpg,5961842,fast food,,,,,,,,,fast-food,,,,,,,,8699-690173,,,,,,,,,8699-690177,,,,,,,
716865882,FALSE,finalized,3,5/7/15 13:31,18057-705952,1,,1,,,https://t.pimg.jp/005/967/733/1/5967733.jpg,5967733,investigate,,,,,,,,,wash,washing,,,,,,,18057-693794,,,,,,,,,18057-705942,18057-705952,,,,,,
716865883,FALSE,finalized,3,5/7/15 14:09,none,0.6897,,1,,,https://t.pimg.jp/005/967/751/1/5967751.jpg,5967751,confidence,,,,,,,,,faith,reliance,trust,,,,,,6720-680387,,,,,,,,,6720-690074,6720-713132,6720-704956,,,,,
716865884,FALSE,finalized,3,5/7/15 12:13,10767-706436,1,,1,,,https://t.pimg.jp/005/974/483/1/5974483.jpg,5974483,wire,,,,,,,,,wires,,,,,,,,10767-706428,,,,,,,,,10767-706436,,,,,,,
716865885,FALSE,finalized,3,5/7/15 9:09,19855-702258,1,,1,,,https://t.pimg.jp/005/977/106/1/5977106.jpg,5977106,snowflake,,,,,,,,,snowflakes,,,,,,,,19855-681890,,,,,,,,,19855-702258,,,,,,,
716865886,FALSE,finalized,3,5/7/15 12:59,none,1,,1,,,https://t.pimg.jp/005/978/281/1/5978281.jpg,5978281,earthenware pot,,,,,,,,,jar,jug,tortoise,turtle,urn,vase,vat,,3129-728835,,,,,,,,,3129-693945,3129-694068,3129-704613,3129-682123,3129-705432,3129-705536,3129-705541,
716865887,FALSE,finalized,3,5/7/15 14:09,3020-694948,0.7,,1,,,https://t.pimg.jp/005/981/126/1/5981126.jpg,5981126,circumstances,,,,,,,,,livelihood,living,subsistence,,,,,,3020-713775,,,,,,,,,3020-694948,3020-694955,3020-720058,,,,,
716865888,FALSE,finalized,3,5/7/15 9:10,32673-697684,1,,1,,,https://t.pimg.jp/005/983/862/1/5983862.jpg,5983862,pad,,,,,,,,,pads,,,,,,,,32673-697684,,,,,,,,,32673-697695,,,,,,,
716865889,FALSE,finalized,3,5/7/15 9:42,32673-697684,0.6774,,1,,,https://t.pimg.jp/005/983/863/1/5983863.jpg,5983863,pad,,,,,,,,,pads,,,,,,,,32673-697684,,,,,,,,,32673-697695,,,,,,,
716865891,FALSE,finalized,3,5/7/15 12:09,32673-697684,1,,1,,,https://t.pimg.jp/005/983/867/1/5983867.jpg,5983867,pad,,,,,,,,,pads,,,,,,,,32673-697684,,,,,,,,,32673-697695,,,,,,,
716865892,FALSE,finalized,3,5/7/15 9:53,32673-697684,1,,1,,,https://t.pimg.jp/005/983/882/1/5983882.jpg,5983882,pad,,,,,,,,,pads,,,,,,,,32673-697684,,,,,,,,,32673-697695,,,,,,,
716865893,FALSE,finalized,3,5/7/15 9:18,32673-697684,0.6875,,1,,,https://t.pimg.jp/005/983/905/1/5983905.jpg,5983905,pad,,,,,,,,,pads,,,,,,,,32673-697684,,,,,,,,,32673-697695,,,,,,,
716865894,FALSE,finalized,3,5/7/15 14:18,32673-697684,1,,1,,,https://t.pimg.jp/005/983/925/1/5983925.jpg,5983925,pad,,,,,,,,,pads,,,,,,,,32673-697684,,,,,,,,,32673-697695,,,,,,,
716865895,FALSE,finalized,3,5/7/15 10:08,none,0.6562,,1,,,https://t.pimg.jp/005/983/938/1/5983938.jpg,5983938,pad,,,,,,,,,pads,,,,,,,,32673-697684,,,,,,,,,32673-697695,,,,,,,
716865896,FALSE,finalized,3,5/7/15 10:33,32673-697684,1,,1,,,https://t.pimg.jp/005/983/959/1/5983959.jpg,5983959,pad,,,,,,,,,pads,,,,,,,,32673-697684,,,,,,,,,32673-697695,,,,,,,
716865897,FALSE,finalized,3,5/7/15 13:41,32673-697684,0.6552,,1,,,https://t.pimg.jp/005/983/999/1/5983999.jpg,5983999,pad,,,,,,,,,pads,,,,,,,,32673-697684,,,,,,,,,32673-697695,,,,,,,
716865898,FALSE,finalized,3,5/7/15 14:09,6720-704956,1,,1,,,https://t.pimg.jp/005/988/255/1/5988255.jpg,5988255,confidence,,,,,,,,,faith,reliance,trust,,,,,,6720-680387,,,,,,,,,6720-690074,6720-713132,6720-704956,,,,,
716865899,FALSE,finalized,3,5/7/15 11:28,16296-679114,1,,1,,,https://t.pimg.jp/005/993/110/1/5993110.jpg,5993110,childish,,,,,,,,,little,very young,,,,,,,16296-679114,,,,,,,,,16296-681159,16296-2059942,,,,,,
716865900,FALSE,finalized,3,5/7/15 9:14,21436-679492,1,,1,,,https://t.pimg.jp/005/993/737/1/5993737.jpg,5993737,cry,,,,,,,,,cry out,scream,screaming,shout,shouting,yell,yelling,,21436-687786,,,,,,,,,21436-687787,21436-679473,21436-679474,21436-679491,21436-679492,21436-679633,21436-706735,
716865901,FALSE,finalized,3,5/7/15 9:20,12344-686791,0.6774,,1,,,https://t.pimg.jp/006/001/395/1/6001395.jpg,6001395,coffeecup,,,,,,,,,coffee cup,,,,,,,,12344-686791,,,,,,,,,12344-686781,,,,,,,
716865902,FALSE,finalized,3,5/7/15 9:20,21436-706735,0.3333,,1,,,https://t.pimg.jp/006/009/586/1/6009586.jpg,6009586,cry,,,,,,,,,cry out,scream,screaming,shout,shouting,yell,yelling,,21436-687786,,,,,,,,,21436-687787,21436-679473,21436-679474,21436-679491,21436-679492,21436-679633,21436-706735,
716865903,FALSE,finalized,3,5/7/15 10:34,27355-1587310,1,,1,,,https://t.pimg.jp/006/025/864/1/6025864.jpg,6025864,face down,,,,,,,,,prone position,,,,,,,,27355-792633,,,,,,,,,27355-1587310,,,,,,,
716865904,FALSE,finalized,3,5/7/15 12:35,411-711001,1,,1,,,https://t.pimg.jp/006/026/929/1/6026929.jpg,6026929,middle east,,,,,,,,,middle-east,middle eastern,,,,,,,411-695899,,,,,,,,,411-773429,411-711001,,,,,,
716865905,FALSE,finalized,3,5/7/15 13:00,1020-1585215,1,,1,,,https://t.pimg.jp/006/033/684/1/6033684.jpg,6033684,place of scenic beauty,,,,,,,,,scenic spot,the sights,,,,,,,1020-1585215,,,,,,,,,1020-864402,1020-1585216,,,,,,
716865906,FALSE,finalized,3,5/7/15 10:16,12344-686781,1,,1,,,https://t.pimg.jp/006/034/595/1/6034595.jpg,6034595,coffeecup,,,,,,,,,coffee cup,,,,,,,,12344-686791,,,,,,,,,12344-686781,,,,,,,
716865907,FALSE,finalized,3,5/7/15 9:30,27355-792633,0.6875,,1,,,https://t.pimg.jp/006/037/189/1/6037189.jpg,6037189,face down,,,,,,,,,prone position,,,,,,,,27355-792633,,,,,,,,,27355-1587310,,,,,,,
716865908,FALSE,finalized,3,5/7/15 12:16,none,0.6333,,1,,,https://t.pimg.jp/006/039/703/1/6039703.jpg,6039703,fresh leaves,,,,,,,,,green leaves,,,,,,,,1650-1584464,,,,,,,,,1650-765604,,,,,,,
716865909,FALSE,finalized,3,5/7/15 12:54,61772-678986,0.6452,,1,,,https://t.pimg.jp/006/041/553/1/6041553.jpg,6041553,be glad,,,,,,,,,delighted,happy,pleased,,,,,,61772-1032005,,,,,,,,,61772-680484,61772-678986,61772-681560,,,,,
716865910,FALSE,finalized,3,5/7/15 10:34,1431-700389,0.6774,,1,,,https://t.pimg.jp/006/044/474/1/6044474.jpg,6044474,ascending,,,,,,,,,climbing,promotion,rise,rising,,,,,1431-683438,,,,,,,,,1431-686619,1431-681614,1431-700385,1431-700389,,,,
716865911,FALSE,finalized,3,5/7/15 11:30,1387-933282,1,,1,,,https://t.pimg.jp/006/053/192/1/6053192.jpg,6053192,play equipment,,,,,,,,,plaything,,,,,,,,1387-933282,,,,,,,,,1387-698701,,,,,,,
716865912,FALSE,finalized,3,5/7/15 13:27,none,0.6875,,1,,,https://t.pimg.jp/006/055/505/1/6055505.jpg,6055505,corpulence,,,,,,,,,fatness,obesity,,,,,,,53179-742823,,,,,,,,,53179-690205,53179-708039,,,,,,
716865913,FALSE,finalized,3,5/7/15 11:17,none,1,,1,,,https://t.pimg.jp/006/055/531/1/6055531.jpg,6055531,electric light,,,,,,,,,lamp,lamps,,,,,,,7279-689357,,,,,,,,,7279-681110,7279-681111,,,,,,
716865914,FALSE,finalized,3,5/7/15 11:22,53179-708039,0.6562,,1,,,https://t.pimg.jp/006/055/731/1/6055731.jpg,6055731,corpulence,,,,,,,,,fatness,obesity,,,,,,,53179-742823,,,,,,,,,53179-690205,53179-708039,,,,,,
716865915,FALSE,finalized,3,5/7/15 13:26,18057-705952,1,,1,,,https://t.pimg.jp/006/056/388/1/6056388.jpg,6056388,investigate,,,,,,,,,wash,washing,,,,,,,18057-693794,,,,,,,,,18057-705942,18057-705952,,,,,,
716865916,FALSE,finalized,3,5/7/15 9:47,23549-689307,1,,1,,,https://t.pimg.jp/006/059/060/1/6059060.jpg,6059060,aubergine,,,,,,,,,eggplant,,,,,,,,23549-683611,,,,,,,,,23549-689307,,,,,,,
716865917,FALSE,finalized,3,5/7/15 9:35,7289-764678,1,,1,,,https://t.pimg.jp/006/059/488/1/6059488.jpg,6059488,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716865918,FALSE,finalized,3,5/7/15 9:36,7289-764678,0.6774,,1,,,https://t.pimg.jp/006/060/405/1/6060405.jpg,6060405,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716865919,FALSE,finalized,3,5/7/15 11:27,7289-764678,0.6667,,1,,,https://t.pimg.jp/006/060/432/1/6060432.jpg,6060432,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716865920,FALSE,finalized,3,5/7/15 10:01,7289-764678,0.6805,,1,,,https://t.pimg.jp/006/060/923/1/6060923.jpg,6060923,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716865921,FALSE,finalized,3,5/7/15 13:05,No data available,5.3226,,1,,,https://t.pimg.jp/006/065/118/1/6065118.jpg,6065118,coffeecup,,,,,,,,,coffee cup,,,,,,,,12344-686791,,,,,,,,,12344-686781,,,,,,,
716865922,FALSE,finalized,3,5/7/15 11:42,7289-764678,0.6452,,1,,,https://t.pimg.jp/006/066/544/1/6066544.jpg,6066544,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716865923,FALSE,finalized,3,5/7/15 10:51,1431-700389,1,,1,,,https://t.pimg.jp/006/069/445/1/6069445.jpg,6069445,ascending,,,,,,,,,climbing,promotion,rise,rising,,,,,1431-683438,,,,,,,,,1431-686619,1431-681614,1431-700385,1431-700389,,,,
716865924,FALSE,finalized,3,5/7/15 11:02,3129-704613,0.6774,,1,,,https://t.pimg.jp/006/070/757/1/6070757.jpg,6070757,earthenware pot,,,,,,,,,jar,jug,tortoise,turtle,urn,vase,vat,,3129-728835,,,,,,,,,3129-693945,3129-694068,3129-704613,3129-682123,3129-705432,3129-705536,3129-705541,
716865925,FALSE,finalized,3,5/7/15 10:08,19855-702258,0.6667,,1,,,https://t.pimg.jp/006/080/629/1/6080629.jpg,6080629,snowflake,,,,,,,,,snowflakes,,,,,,,,19855-681890,,,,,,,,,19855-702258,,,,,,,
